Library Source,Added,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,ASIN,ISBN10,ISBN13,Summary,People Also Bought,Store Page Url,Sample,Web Player,Cover,Search In Goodreads,Collection Ids,Subtitle,Podcast Parent,Is New
Main,323,Excellent Advice for Living: Wisdom I Wish I'd Known Earlier,Excellent Advice for Living: Wisdom I Wish I'd Known Earlier,,,"“A shorthand manual for living with kindness, decency, and generosity of spirit.” —Maria Popova “I love aphorisms, proverbs, and Secrets of Adulthood . . . Excellent Advice for Living includes wise, practical advice for life.” —Gretchen Rubin, via Twitter “One hundred years from...",Kevin Kelly,Philip Hernandez,,,,,,43m left,,,,,,,,,,,,,,,true,B0BKTL2V89,,,,,https://audible.com/pd/B0BKTL2V89?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0BKTL2V89,https://m.media-amazon.com/images/I/41U4U8dp3kL._SL500_.jpg,https://www.goodreads.com/search?q=Kevin%20Kelly%20-%20Excellent%20Advice%20for%20Living%3A%20Wisdom%20I%20Wish%20I'd%20Known%20Earlier,,,,true
Main,322,How to Speak Machine: Computational Thinking for the Rest of Us,How to Speak Machine: Computational Thinking for the Rest of Us,,,"A simple, enduring framework for understanding the complex world of AI and machine learning. “Before you can get machines to do what you want, you’d better learn to speak their language. John Maeda engineers rapprochement between humans and our computational creations in this engaging...",John Maeda,Dani Martineck,,,,,,Finished,,,,,,,,,,,,,,,true,059314841X,,,,,https://audible.com/pd/059314841X?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=059314841X,https://m.media-amazon.com/images/I/61orYb0W9XL._SL500_.jpg,https://www.goodreads.com/search?q=John%20Maeda%20-%20How%20to%20Speak%20Machine%3A%20Computational%20Thinking%20for%20the%20Rest%20of%20Us,,,,true
Main,321,Mismatch: How Inclusion Shapes Design,Mismatch: How Inclusion Shapes Design,,,"Sometimes designed objects reject their users: a computer mouse that doesn't work for left-handed people, for example, or a touchscreen payment system that only works for people who read English phrases, have 20/20 vision, and use a credit card. These mismatches are the building blocks of...","Kat Holmes, John Maeda - foreword",Kat Holmes,,,,,3h 47m,,,,,,,,,,,true,,,,,true,1469078813,,,,,https://audible.com/pd/1469078813?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1469078813,https://m.media-amazon.com/images/I/51IuMTzMsWL._SL500_.jpg,https://www.goodreads.com/search?q=Kat%20Holmes%20-%20Mismatch%3A%20How%20Inclusion%20Shapes%20Design,__AYCL,,,true
Main,320,Fair Doses: An Insider's Story of the Pandemic and the Global Fight for Vaccine Equity,Fair Doses: An Insider's Story of the Pandemic and the Global Fight for Vaccine Equity,,,"Fair Doses is a story of vaccines: how they came about, why they are important, and how they have been made globally available—although our quest for vaccine equity is still ongoing. In this fascinating deep dive into vaccines, Dr. Seth Berkley offers an inside view of the challenges of...",Seth Berkley MD,Rick Adamson,,,,,,4h left,,,,,,,,,,,,,,,true,B0FP32FWWY,,,,,https://audible.com/pd/B0FP32FWWY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0FP32FWWY,https://m.media-amazon.com/images/I/41hBFsogj9L._SL500_.jpg,https://www.goodreads.com/search?q=Seth%20Berkley%20MD%20-%20Fair%20Doses%3A%20An%20Insider's%20Story%20of%20the%20Pandemic%20and%20the%20Global%20Fight%20for%20Vaccine%20Equity,,,,true
Main,319,107 Days,107 Days,,,"For the first time, and with surprising and revealing insights, former Vice President Kamala Harris tells the story of one of the wildest and most consequential presidential campaigns in American history. Your Secret Service code name is Pioneer. You are the first woman in history to be elected...",Kamala Harris,Kamala Harris,,,,,,Finished,,,,,,,,,,,,,,,true,B0FFD25MJV,,,,,https://audible.com/pd/B0FFD25MJV?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0FFD25MJV,https://m.media-amazon.com/images/I/41KaMTbwHcL._SL500_.jpg,https://www.goodreads.com/search?q=Kamala%20Harris%20-%20107%20Days,,,,true
Main,318,Book of Lives: A Memoir of Sorts,Book of Lives: A Memoir of Sorts,,,"How does one of the greatest storytellers of our time write her own life? The long-awaited memoir from the author of The Handmaid’s Tale and The Testaments, one of our most lauded and influential cultural figures. ‘Every writer is at least two beings: the one who lives, and the one who...",Margaret Atwood,Margaret Atwood,,,,,,3h 4m left,,,,,,,,,,,,,,,true,B0DTV49S93,,,,,https://audible.com/pd/B0DTV49S93?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0DTV49S93,https://m.media-amazon.com/images/I/41Ekrh3yMOL._SL500_.jpg,https://www.goodreads.com/search?q=Margaret%20Atwood%20-%20Book%20of%20Lives%3A%20A%20Memoir%20of%20Sorts,,,,true
Main,317,"Motherland: A Feminist History of Modern Russia, from Revolution to Autocracy","Motherland: A Feminist History of Modern Russia, from Revolution to Autocracy",,,"Acclaimed journalist Julia Ioffe tells the story of modern Russia through the history of its women, from revolution to utopia to autocracy. In 1990, seven-year-old Julia Ioffe and her family fled the Soviet Union. Nearly twenty years later, Ioffe returned to Moscow—only to discover just how...",Julia Ioffe,Julia Ioffe,,,,,,Finished,,,,,,,,,,,,,,,true,B0CRC7X4GY,,,,,https://audible.com/pd/B0CRC7X4GY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0CRC7X4GY,https://m.media-amazon.com/images/I/41LzqDO-ArL._SL500_.jpg,https://www.goodreads.com/search?q=Julia%20Ioffe%20-%20Motherland%3A%20A%20Feminist%20History%20of%20Modern%20Russia%2C%20from%20Revolution%20to%20Autocracy,,,,true
Main,316,The Color of Law: A Forgotten History of How Our Government Segregated America,The Color of Law: A Forgotten History of How Our Government Segregated America,,,"In this groundbreaking history of the modern American metropolis, Richard Rothstein, a leading authority on housing policy, explodes the myth that America's cities came to be racially divided through de facto segregation - that is, through individual prejudices, income differences, or the...",Richard Rothstein,Adam Grupper,,,,,,3h 31m left,,,,,,,,,,,,,,,true,B0747SYKJF,,,,,https://audible.com/pd/B0747SYKJF?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0747SYKJF,https://m.media-amazon.com/images/I/51wmP58ticL._SL500_.jpg,https://www.goodreads.com/search?q=Richard%20Rothstein%20-%20The%20Color%20of%20Law%3A%20A%20Forgotten%20History%20of%20How%20Our%20Government%20Segregated%20America,,,,true
Main,315,The Big One: How We Must Prepare for Future Deadly Pandemics,The Big One: How We Must Prepare for Future Deadly Pandemics,,,"As bad as Covid-19 was, the next pandemic could be worse—but we have the tools to prepare, as revealed in this urgent, gripping warning by the New York Times bestselling authors of Deadliest Enemy. The Covid-19 pandemic was the most devastating natural event of the last century, killing more...","Michael T. Osterholm PhD MPH PhD MPH, Mark Olshaker",Peter Ganim,,,,,,13h 7m left,,,,,,,,,,,,,,,true,B0C1TF4FK8,,,,,https://audible.com/pd/B0C1TF4FK8?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0C1TF4FK8,https://m.media-amazon.com/images/I/51EKyhWHNeL._SL500_.jpg,https://www.goodreads.com/search?q=Michael%20T.%20Osterholm%20PhD%20MPH%20PhD%20MPH%20-%20The%20Big%20One%3A%20How%20We%20Must%20Prepare%20for%20Future%20Deadly%20Pandemics,,,,true
Main,314,Assata,Assata,,,"In 2013 Assata Shakur, founding member of the Black Liberation Army, former Black Panther and godmother of Tupac Shakur, became the first ever woman to make the FBI's most wanted list....","Assata Shakur, Angela Davis - foreword",Sirena Riley,,,,,,&lt;1 min,,,,,,,,,,,,,,,true,B073JNLWXZ,,,,,https://audible.com/pd/B073JNLWXZ?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B073JNLWXZ,https://m.media-amazon.com/images/I/51w8R9z6sLL._SL500_.jpg,https://www.goodreads.com/search?q=Assata%20Shakur%20-%20Assata,,,,true
Main,313,The Origin of Species,The Origin of Species,,,"One of the most famous and influential books of its (or any) time, The Origin of Species is, surprisingly, little read. True enough, most people know what it says, or think they do, at any rate. The first comprehensive statement of the theory of natural selection, it does, indeed, provide the...",Charles Darwin,David Case,"Science, Anthropology, Biological Sciences, Evolution, Evolution & Genetics, Social Sciences",Politics & Social Sciences > Anthropology,Politics & Social Sciences,Anthropology,17h 11m ,15h 48m left,2006-05-18,Tantor Audio,,3.9,311,,Unabridged Audiobook,English,available,true,true,,,,,B002VA9ER2,,,"One of the most famous and influential books of its (or any) time, <i>The Origin of Species</i> is, surprisingly, little read. True enough, most people know what it says, or think they do, at any rate. The first comprehensive statement of the theory of natural selection, it does, indeed, provide the basic argument and demonstration of what we think of as Darwinism. <p>Not quite offering the misleading tautological Spencerian claim of ""survival of the fittest"", or the claim that man descends from monkeys (a typical perversion of the understanding of natural selection), the book did turn much of the world and how man thinks about it upside down. It is, well more than a century after its first publication, still a powerful and fascinating read. </p>",,https://audible.com/pd/B002VA9ER2?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002VA9ER2,https://m.media-amazon.com/images/I/511bgceZXcL._SL500_.jpg,https://www.goodreads.com/search?q=Charles%20Darwin%20-%20The%20Origin%20of%20Species,__AYCL,,,true
Main,312,Chasing Hope: A Reporter's Life,Chasing Hope: A Reporter's Life,,,"From New York Times columnist, Pulitzer Prize winner, and best-selling author Nicholas D. Kristof, an intimate and gripping memoir about a life in journalism “Nick Kristof takes us behind the scenes as he risks his life to shine a light on the world’s most pressing problems and blaze a trail...",Nicholas D. Kristof,Nicholas D. Kristof,,,,,,Finished,,,,,,,,,,,,,,,true,B0CGRXGH32,,,,,https://audible.com/pd/B0CGRXGH32?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0CGRXGH32,https://m.media-amazon.com/images/I/51Rx6g4-uXL._SL500_.jpg,https://www.goodreads.com/search?q=Nicholas%20D.%20Kristof%20-%20Chasing%20Hope%3A%20A%20Reporter's%20Life,,,,true
Main,311,Moral Ambition: Stop Wasting Your Talent and Start Making a Difference,Moral Ambition: Stop Wasting Your Talent and Start Making a Difference,,,"From the author of the New York Times bestsellers Humankind and Utopia for Realists—“a more politically radical Malcolm Gladwell” (The New York Times)—comes a bold manifesto daring us to harness our talents and transform our idealism into action, all with the goal of making the world a...","Rutger Bregman, Erica Moore - translator","Boris Hiestand, Rutger Bregman",,,,,,4h 17m left,,,,,,,,,,,,,,,true,B0DJN7C9D6,,,,,https://audible.com/pd/B0DJN7C9D6?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0DJN7C9D6,https://m.media-amazon.com/images/I/41JztEeDgvL._SL500_.jpg,https://www.goodreads.com/search?q=Rutger%20Bregman%20-%20Moral%20Ambition%3A%20Stop%20Wasting%20Your%20Talent%20and%20Start%20Making%20a%20Difference,,,,true
Main,310,"Norse Paganism for Beginners: A Guide to the Gods, Rituals, and Beliefs","Norse Paganism for Beginners: A Guide to the Gods, Rituals, and Beliefs",,,"Step into the enthralling world of Norse Paganism with this essential guide, designed to open the gates of ancient myths and magic to newcomers and...",Charles Holmberg,Virtual Voice,,,,,2h 49m,,,,,,,,,,,true,,,,,true,B0D2MLPTNY,,,,,https://audible.com/pd/B0D2MLPTNY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0D2MLPTNY,https://m.media-amazon.com/images/I/41eeWI2OMIL._SL500_.jpg,https://www.goodreads.com/search?q=Charles%20Holmberg%20-%20Norse%20Paganism%20for%20Beginners%3A%20A%20Guide%20to%20the%20Gods%2C%20Rituals%2C%20and%20Beliefs,__AYCL,,,true
Main,309,The Complete and Original Norwegian Folktales of Asbjørnsen and Moe,The Complete and Original Norwegian Folktales of Asbj&oslash;rnsen and Moe,,,"Magic and myth inhabit these chapters in figures both familiar and strange. Giant trolls and talking animals are everywhere. The winds take human form. A one-eyed old woman might seem reminiscent of the Norse god Odin. We meet sly aunts, resourceful princesses, and devious robbers. These...","Peter Christen Asbjørnsen, Jørgen Moe, Tiina Nunnally - translator, Neil Gaiman - foreword",Ann Richardson,"Magic, Science Fiction, Fantasy, World Literature, European, Scandinavia, Fiction, Fairy Tales, Witty, Anthologies & Short Stories, Norse",Literature & Fiction > World Literature,Literature & Fiction,World Literature,13h 16m ,,2020-04-28,Tantor Audio,,4.5,115,,Unabridged Audiobook,English,available,true,true,,,,,1705221564,,,"<p>Magic and myth inhabit these chapters in figures both familiar and strange. Giant trolls and talking animals are everywhere. The winds take human form. A one-eyed old woman might seem reminiscent of the Norse god Odin. We meet sly aunts, resourceful princesses, and devious robbers.&nbsp;</p> <p>These stories, set in Norway's majestic landscape of towering mountains and dense forests, are filled with humor, mischief, and sometimes surprisingly cruel twists of fate. All are rendered in the deceptively simple narrative style perfected by Asbjørnsen and Moe - now translated into an English that is as finely tuned to the modern ear as it is true to the original Norwegian.</p> <p>Included here - for the very first time in English - are Asbjørnsen and Moe's forewords and introductions to the early Norwegian editions of the tales. Asbjørnsen gives us an intriguing glimpse into the actual collection process and describes how the stories were initially received, both in Norway and abroad.&nbsp;</p> <p>Equally fascinating are Moe's views on how central characters might be interpreted and his notes on the regions where each story was originally collected. Nunnally's informative translator's note places the tales in a biographical, historical, and literary context for the 21st century.</p>",,https://audible.com/pd/1705221564?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=1705221564,https://m.media-amazon.com/images/I/61y3AvwOG5L._SL500_.jpg,https://www.goodreads.com/search?q=Peter%20Christen%20Asbj%C3%B8rnsen%20-%20The%20Complete%20and%20Original%20Norwegian%20Folktales%20of%20Asbj%26oslash%3Brnsen%20and%20Moe,__AYCL,,,true
Main,308,"Norse Mythology, Legends and Legacy: Embark on an Exciting Journey into Viking Lore, Uncover the Myths of Odin, Thor and Loki Thru Engaging Storytelling and Modern Insights","Norse Mythology, Legends and Legacy: Embark on an Exciting Journey into Viking Lore, Uncover the Myths of Odin, Thor and Loki Thru Engaging Storytelling and Modern Insights",,,"Embark on a Thrilling Journey Through Viking Lore Step into the mystical world of Norse mythology, where gods like Odin, Thor, and Loki face giants...",Shari Claire,Virtual Voice,,,,,5h 28m,,,,,,,,,,,true,,,,true,true,B0CY9JJHL8,,,,,https://audible.com/pd/B0CY9JJHL8?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0CY9JJHL8,https://m.media-amazon.com/images/I/51O0+LGVGvL._SL500_.jpg,https://www.goodreads.com/search?q=Shari%20Claire%20-%20Norse%20Mythology%2C%20Legends%20and%20Legacy%3A%20Embark%20on%20an%20Exciting%20Journey%20into%20Viking%20Lore%2C%20Uncover%20the%20Myths%20of%20Odin%2C%20Thor%20and%20Loki%20Thru%20Engaging%20Storytelling%20and%20Modern%20Insights,__AYCL,,,true
Main,307,"The Norse Mythology Bible: [7 in 1]: The Most Epic Guide to Norse Mythology. Exploring The Vikings, Battles, Ásatrú, Runes, Spells, Weapons, Ships, Poems, Vivid Paintings and Scandinavian History.","The Norse Mythology Bible: [7 in 1]: The Most Epic Guide to Norse Mythology. Exploring The Vikings, Battles, Ásatrú, Runes, Spells, Weapons, Ships, Poems, Vivid Paintings and Scandinavian History.",,,⛏️ REVISED AND EXPANDED EDITION! ⛏️ ⛏️ THE MOST EPIC AND EXPANSIVE NORSE MYTHOLOGY BIBLE ON AMAZON!⛏️ ⛏️ DOUBLE THE PAGES OF ...,Rørik Sørensen,Virtual Voice,,,,,16h 49m,,,,,,,,,,,true,,,,,true,B0F4CWD1BR,,,,,https://audible.com/pd/B0F4CWD1BR?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0F4CWD1BR,https://m.media-amazon.com/images/I/514tAhTCbVL._SL500_.jpg,https://www.goodreads.com/search?q=R%C3%B8rik%20S%C3%B8rensen%20-%20The%20Norse%20Mythology%20Bible%3A%20%5B7%20in%201%5D%3A%20The%20Most%20Epic%20Guide%20to%20Norse%20Mythology.%20Exploring%20The%20Vikings%2C%20Battles%2C%20%C3%81satr%C3%BA%2C%20Runes%2C%20Spells%2C%20Weapons%2C%20Ships%2C%20Poems%2C%20Vivid%20Paintings%20and%20Scandinavian%20History.,__AYCL,,,true
